#TYPE System.Diagnostics.EventLogEntry#SysPerf/perf/2
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"9","Area51","System.Byte[]","11355","(1)","1","Information","
name     vendor         version
----     ------         -------
868-HACK Michael Brough        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11354","(1)","1","Information","
name                vendor           version
----                ------           -------
The Last Federation Arcen Games, LLC        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11353","(1)","1","Information","
name       vendor         version
----       ------         -------
Hero Siege Elias Viglione        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11352","(1)","1","Information","
name   vendor        version
----   ------        -------
XCOM 2 Firaxis Games        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11351","(1)","1","Information","
name     vendor       version
----     ------       -------
SPACECOM Flow Combine        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11350","(1)","1","Information","
name        vendor     version
----        ------     -------
Crimsonland 10tons Ltd        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11349","(1)","1","Information","
name              vendor        version
----              ------        -------
Tales of Maj'Eyal Netcore Games        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11348","(1)","1","Information","
name                          vendor           version
----                          ------           -------
Shovel Knight: Treasure Trove Yacht Club Games        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11347","(1)","1","Information","
name                       vendor version
----                       ------ -------
Battlefield: Bad Company 2 DICE          


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11346","(1)","1","Information","
name                vendor           version
----                ------           -------
Plague Inc: Evolved Ndemic Creations        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11345","(1)","1","Information","
name                                  vendor         version
----                                  ------         -------
Heretic: Shadow of the Serpent Riders Raven Software        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11344","(1)","1","Information","
name                                  vendor         version
----                                  ------         -------
HeXen: Deathkings of the Dark Citadel Raven Software        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11343","(1)","1","Information","
name                  vendor         version
----                  ------         -------
HeXen: Beyond Heretic Raven Software        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11342","(1)","1","Information","
name                  vendor      version
----                  ------      -------
Quake III: Team Arena id Software        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11341","(1)","1","Information","
name                 vendor                version
----                 ------                -------
Strike Suit Infinity Born Ready Games Ltd.        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11340","(1)","1","Information","
name                  vendor              version
----                  ------              -------
Quake II: Ground Zero Rogue Entertainment        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11339","(1)","1","Information","
name                    vendor               version
----                    ------               -------
Quake II: The Reckoning Xatrix Entertainment        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11338","(1)","1","Information","
name     vendor      version
----     ------      -------
Quake II id Software        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11337","(1)","1","Information","
name  vendor      version
----  ------      -------
Quake id Software        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11336","(1)","1","Information","
name vendor                version
---- ------                -------
N++  Metanet Software Inc.        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11335","(1)","1","Information","
name                   vendor             version
----                   ------             -------
Alien Breed 3: Descent Team17 Digital Ltd        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11334","(1)","1","Information","
name                   vendor             version
----                   ------             -------
Alien Breed 2: Assault Team17 Digital Ltd        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11333","(1)","1","Information","
name                vendor               version
----                ------               -------
Alien Breed: Impact Team17 Software Ltd.        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11332","(1)","1","Information","
name               vendor                 version
----               ------                 -------
Fallout: New Vegas Obsidian Entertainment        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11331","(1)","1","Information","
name       vendor                version
----       ------                -------
Insurgency New World Interactive        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11330","(1)","1","Information","
name            vendor      version
----            ------      -------
Quake III Arena id Software        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11329","(1)","1","Information","
name      vendor      version
----      ------      -------
Starbound Chucklefish        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11328","(1)","1","Information","
name             vendor                version
----             ------                -------
Strike Suit Zero Born Ready Games Ltd.        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11327","(1)","1","Information","
name                                                        vendor                 version
----                                                        ------                 -------
STAR WARS? Knights of the Old Republic? II: The Sith Lords? Obsidian Entertainment        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11326","(1)","1","Information","
name          vendor            version
----          ------            -------
Endless Space AMPLITUDE Studios        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11325","(1)","1","Information","
name     vendor                  version
----     ------                  -------
Gunpoint Suspicious Developments        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11324","(1)","1","Information","
name                              vendor         version
----                              ------         -------
Sins of a Solar Empire: Rebellion Ironclad Games        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11323","(1)","1","Information","
name            vendor            version
----            ------            -------
Infested Planet Rocket Bear Games        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11322","(1)","1","Information","
name            vendor       version
----            ------       -------
Castle Crashers The Behemoth        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11321","(1)","1","Information","
name                 vendor              version
----                 ------              -------
Realm of the Mad God Wild Shadow Studios        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11320","(1)","1","Information","
name   vendor                version
----   ------                -------
Uplink Introversion Software        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11319","(1)","1","Information","
name   vendor       version
----   ------       -------
Owlboy D-Pad Studio        


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11318","(1)","1","Information","
name    vendor     version
----    ------     -------
Remotix Nulana LTD 5.0.2  


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11317","(1)","1","Information","
name                vendor      version
----                ------      -------
R for Windows 3.5.0 R Core Team 3.5.0  


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11316","(1)","1","Information","
name vendor version
---- ------ -------
QEMU        2.12.50


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11315","(1)","1","Information","
name                                            vendor                version         
----                                            ------                -------         
Microsoft Office Professional Plus 2016 - en-us Microsoft Corporation 16.0.10228.20104


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11314","(1)","1","Information","
name           vendor                              version
----           ------                              -------
PostgreSQL 9.5 PostgreSQL Global Development Group 9.5    


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11313","(1)","1","Information","
name               vendor                     version   
----               ------                     -------   
OpenVPN 2.4.5-I601 OpenVPN Technologies, Inc. 2.4.5-I601


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11312","(1)","1","Information","
name                   vendor         version
----                   ------         -------
Notepad++ (64-bit x64) Notepad++ Team 7.5.7  


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11311","(1)","1","Information","
name                        vendor  version
----                        ------  -------
Mozilla Maintenance Service Mozilla 59.0.2 


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11310","(1)","1","Information","
name                               vendor  version
----                               ------  -------
Mozilla Firefox 60.0.1 (x64 en-US) Mozilla 60.0.1 


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11309","(1)","1","Information","
name          vendor    version
----          ------    -------
MATLAB R2018b MathWorks 9.5    


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11308","(1)","1","Information","
name             vendor   version 
----             ------   ------- 
Logitech Options Logitech 6.90.131


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11307","(1)","1","Information","
name                  vendor                version
----                  ------                -------
HWiNFO64 Version 5.84 Martin Mal?k - REALiX 5.84   


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11306","(1)","1","Information","
name               vendor                        version
----               ------                        -------
Git version 2.18.0 The Git Development Community 2.18.0 


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11305","(1)","1","Information","
name        vendor        version
----        ------        -------
GIMP 2.8.22 The GIMP Team 2.8.22 


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11304","(1)","1","Information","
name                                vendor            version
----                                ------            -------
Fairlight Audio Accelerator Utility Blackmagic Design 1.0.6  


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11303","(1)","1","Information","
name                       vendor          version  
----                       ------          -------  
Everything 1.4.1.895 (x64) David Carpenter 1.4.1.895


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11302","(1)","1","Information","
name               vendor      version         
----               ------      -------         
Docker for Windows Docker Inc. 18.03.1-ce-win65


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11301","(1)","1","Information","
name                  vendor            version
----                  ------            -------
CrystalDiskMark 6.0.0 Crystal Dew World 6.0.0  


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11300","(1)","1","Information","
name                 vendor      version
----                 ------      -------
CPUID HWMonitor 1.35 CPUID, Inc. 1.35   


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11299","(1)","1","Information","
name             vendor      version
----             ------      -------
CPUID CPU-Z 1.85 CPUID, Inc. 1.85   


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11298","(1)","1","Information","
name                 vendor  version  
----                 ------  -------  
AutoHotkey 1.1.28.02 Lexikos 1.1.28.02


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11297","(1)","1","Information","
name                                               vendor   version
----                                               ------   -------
Alienware Control Center Smart Installer (1.1.6.0) Dell Inc 1.1.6.0


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11296","(1)","1","Information","
name   vendor      version
----   ------      -------
ShareX ShareX Team 12.2.0 


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11295","(1)","1","Information","
name              vendor      version
----              ------      -------
7-Zip 18.05 (x64) Igor Pavlov 18.05  


","daily collection","System.String[]","9","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"8","Area51","System.Byte[]","11294","(1)","1","Information","
name           
----           
Alienware 13 R3


","daily collection","System.String[]","8","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"7","Area51","System.Byte[]","11293","(1)","1","Information","
name               
----               
Default Monitor    
Generic PnP Monitor


","daily collection","System.String[]","7","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"6","Area51","System.Byte[]","11292","(1)","1","Information","
name                                                             version   
----                                                             -------   
Microsoft Windows 10 Pro|C:\WINDOWS|\Device\Harddisk0\Partition3 10.0.17134


","daily collection","System.String[]","6","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"5","Area51","System.Byte[]","11291","(1)","1","Information","
name                     videomodedescription           
----                     --------------------           
NVIDIA GeForce GTX 1060                                 
Intel(R) HD Graphics 630 2560 x 1440 x 4294967296 colors


","daily collection","System.String[]","5","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"4","Area51","System.Byte[]","11290","(1)","1","Information","
name  serialnumber
----  ------------
1.2.4 HZRDPN2     


","daily collection","System.String[]","4","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"2","Area51","System.Byte[]","11289","(1)","1","Information","
devicelocator    capacity speed
-------------    -------- -----
ChannelA-DIMM0 8589934592  2400
ChannelB-DIMM0 8589934592  2400


","daily collection","System.String[]","2","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"3","Area51","System.Byte[]","11288","(1)","1","Information","BitLocker Drive Encryption: Configuration Tool version 10.0.17134
Copyright (C) 2013 Microsoft Corporation. All rights reserved.

Disk volumes that can be protected with
BitLocker Drive Encryption:
Volume C: []
[OS Volume]

    Size:                 475.07 GB
    BitLocker Version:    None
    Conversion Status:    Fully Decrypted
    Percentage Encrypted: 0.0%
    Encryption Method:    None
    Protection Status:    Protection Off
    Lock Status:          Unlocked
    Identification Field: None
    Key Protectors:       None Found

Volume D: [Storage]
[Data Volume]

    Size:                 931.51 GB
    BitLocker Version:    None
    Conversion Status:    Fully Decrypted
    Percentage Encrypted: 0.0%
    Encryption Method:    None
    Protection Status:    Protection Off
    Lock Status:          Unlocked
    Identification Field: None
    Automatic Unlock:     Disabled
    Key Protectors:       None Found

","daily collection","System.String[]","3","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"3","Area51","System.Byte[]","11287","(1)","1","Information","
deviceid volumename          size    freespace
-------- ----------          ----    ---------
C:                   510099714048 170983043072
D:       Storage    1000203087872 148561252352


","daily collection","System.String[]","3","7/21/2018 8:09:13 AM","7/21/2018 8:09:13 AM",,,
"9","Area51","System.Byte[]","11286","(1)","1","Information","
name                  vendor                     version   
----                  ------                     -------   
Python 3.6.5 (64-bit) Python Software Foundation 3.6.5150.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11285","(1)","1","Information","
name        vendor               version 
----        ------               ------- 
MSYS2 64bit The MSYS2 Developers 20161025


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11284","(1)","1","Information","
name              vendor        version
----              ------        -------
World of Warships Wargaming.net        


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11283","(1)","1","Information","
name           vendor        version
----           ------        -------
World of Tanks Wargaming.net        


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11282","(1)","1","Information","
name                  vendor        version
----                  ------        -------
World_of_Warplanes_NA Wargaming.net        


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11281","(1)","1","Information","
name                      vendor        version    
----                      ------        -------    
Wargaming.net Game Center Wargaming.net 18.2.1.9344


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11280","(1)","1","Information","
name            vendor                version     
----            ------                -------     
Microsoft Teams Microsoft Corporation 1.1.00.18052


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11279","(1)","1","Information","
name  vendor             version
----  ------             -------
Slack Slack Technologies 3.1.1  


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11278","(1)","1","Information","
name             vendor             version
----             ------             -------
Ruby 2.4.3-2-x64 RubyInstaller Team 2.4.3-2


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11277","(1)","1","Information","
name            vendor   version
----            ------   -------
RetroArch 1.7.3 libretro 1.7.3  


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11276","(1)","1","Information","
name               vendor                version         
----               ------                -------         
Microsoft OneDrive Microsoft Corporation 18.111.0603.0006


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11275","(1)","1","Information","
name                             vendor        version
----                             ------        -------
Google Play Music Desktop Player Samuel Attard 4.6.0  


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11274","(1)","1","Information","
name  vendor             version
----  ------             -------
f.lux f.lux Software LLC        


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11273","(1)","1","Information","
name    vendor       version
----    ------       -------
Discord Discord Inc. 0.0.301


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11272","(1)","1","Information","
name  vendor         version 
----  ------         ------- 
Brave Brave Software 0.22.667


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11271","(1)","1","Information","
name vendor      version
---- ------      -------
Atom GitHub Inc. 1.28.2 


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11270","(1)","1","Information","
name          vendor version     
----          ------ -------     
Amazon Kindle Amazon 1.24.2.51060


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11269","(1)","1","Information","
name                     vendor  version  
----                     ------  -------  
Acronis?Disk?Director?12 Acronis 12.0.3297


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11268","(1)","1","Information","
name                                           vendor                version     
----                                           ------                -------     
Microsoft System CLR Types for SQL Server 2017 Microsoft Corporation 14.0.3006.16


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11267","(1)","1","Information","
name                                                         vendor                version     
----                                                         ------                -------     
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501 Microsoft Corporation 12.0.30501.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11266","(1)","1","Information","
name                     vendor            version    
----                     ------            -------    
Thunderbolt(TM) Software Intel Corporation 16.2.52.250


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11265","(1)","1","Information","
name                                 vendor                      version   
----                                 ------                      -------   
Realtek High Definition Audio Driver Realtek Semiconductor Corp. 6.0.1.8098


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11264","(1)","1","Information","
name                        vendor            version      
----                        ------            -------      
Intel(R) Processor Graphics Intel Corporation 22.20.16.4836


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11263","(1)","1","Information","
name                                                        vendor                version   
----                                                        ------                -------   
Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219 Microsoft Corporation 10.0.40219


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11262","(1)","1","Information","
name   vendor          version   
----   ------          -------   
Crysis Electronic Arts 1.1.1.6156


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11261","(1)","1","Information","
name                               vendor     version
----                               ------     -------
Apple Application Support (32-bit) Apple Inc. 6.6    


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11260","(1)","1","Information","
name                     vendor                      version         
----                     ------                      -------         
Realtek PC Camera Driver Realtek Semiconductor Corp. 10.0.14393.11242


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11259","(1)","1","Information","
name                        vendor                version       
----                        ------                -------       
Windows 10 Update Assistant Microsoft Corporation 1.4.9200.22452


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11258","(1)","1","Information","
name              vendor                version  
----              ------                -------  
Crysis Warhead(R) Electronic Arts, Inc. 1.1.1.711


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11257","(1)","1","Information","
name                                    vendor                version
----                                    ------                -------
Microsoft .NET Core SDK - 2.1.201 (x64) Microsoft Corporation 2.1.201


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11256","(1)","1","Information","
name                                                         vendor                version     
----                                                         ------                -------     
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Microsoft Corporation 11.0.61030.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11255","(1)","1","Information","
name                                    vendor                version
----                                    ------                -------
Microsoft .NET Core SDK - 2.1.104 (x64) Microsoft Corporation 2.1.104


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11254","(1)","1","Information","
name                     vendor    version
----                     ------    -------
Alienware Control Center Alienware 0.9.48 


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11253","(1)","1","Information","
name                          vendor                                          version  
----                          ------                                          -------  
Metasploit-framework v4.16.57 ""Rapid7 Release Engineering <r7_re@rapid7.com>"" 4.16.57.1


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11252","(1)","1","Information","
name                    vendor                     version     
----                    ------                     -------     
Adobe Acrobat Reader DC Adobe Systems Incorporated 18.011.20055


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11251","(1)","1","Information","
name    vendor     version
----    ------     -------
AirPort Apple Inc. 5.6.1.2


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11250","(1)","1","Information","
name                             vendor                version     
----                             ------                -------     
Microsoft Visual C++ Build Tools Microsoft Corporation 14.0.25420.1


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11249","(1)","1","Information","
name                                      vendor                version     
----                                      ------                -------     
Microsoft Visual C++ 2005 Redistributable Microsoft Corporation 8.0.50727.42


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11248","(1)","1","Information","
name                  vendor     version
----                  ------     -------
Apple Software Update Apple Inc. 2.6.0.1


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11247","(1)","1","Information","
name                                                           vendor                version       
----                                                           ------                -------       
Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161 Microsoft Corporation 9.0.30729.6161


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11246","(1)","1","Information","
name                vendor           version  
----                ------           -------  
Epic Games Launcher Epic Games, Inc. 1.1.151.0


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
"9","Area51","System.Byte[]","11245","(1)","1","Information","
name                                          vendor                version  
----                                          ------                -------  
Microsoft .NET Framework 4.7.2 Targeting Pack Microsoft Corporation 4.7.03056


","daily collection","System.String[]","9","7/21/2018 8:07:27 AM","7/21/2018 8:07:27 AM",,,
